filename,width,height,class,xmin,ymin,xmax,ymax
VID_20180103_191511_0009 1249.jpg,1920,1080,ball,903,461,933,494
VID_20180103_191511_0009 1250.jpg,1920,1080,ball,902,455,933,487
VID_20180103_191511_0009 1251.jpg,1920,1080,ball,902,447,934,481
VID_20180103_191511_0009 1252.jpg,1920,1080,ball,903,441,933,470
VID_20180103_191511_0009 1253.jpg,1920,1080,ball,903,435,931,463
VID_20180103_191511_0009 1254.jpg,1920,1080,ball,903,424,935,461
VID_20180103_191511_0009 1256.jpg,1920,1080,ball,899,420,935,443
VID_20180103_191511_0009 1257.jpg,1920,1080,ball,896,408,936,440
VID_20180103_191511_0009 1258.jpg,1920,1080,ball,900,397,937,427
VID_20180103_191511_0009 1259.jpg,1920,1080,ball,906,392,933,419
VID_20180103_191511_0009 1260.jpg,1920,1080,ball,905,384,934,419
VID_20180103_191511_0009 1261.jpg,1920,1080,ball,903,387,936,411
VID_20180103_191511_0009 1262.jpg,1920,1080,ball,909,386,934,413
VID_20180103_191511_0009 1263.jpg,1920,1080,ball,907,392,936,417
VID_20180103_191511_0009 1264.jpg,1920,1080,ball,904,394,936,419
VID_20180103_191511_0009 1265.jpg,1920,1080,ball,904,398,933,425
VID_20180103_191511_0009 1266.jpg,1920,1080,ball,906,398,938,429
VID_20180103_191511_0009 1268.jpg,1920,1080,ball,903,410,940,441
VID_20180103_191511_0009 1269.jpg,1920,1080,ball,907,413,937,446
VID_20180103_191511_0009 1270.jpg,1920,1080,ball,902,418,943,452
VID_20180103_191511_0009 1271.jpg,1920,1080,ball,905,421,937,448
VID_20180103_191511_0009 1272.jpg,1920,1080,ball,905,426,936,454
VID_20180103_191511_0009 1275.jpg,1920,1080,ball,903,438,938,472
VID_20180103_191511_0009 1276.jpg,1920,1080,ball,904,441,935,474
VID_20180103_191511_0009 1277.jpg,1920,1080,ball,902,446,937,481
VID_20180103_191511_0009 1279.jpg,1920,1080,ball,905,456,933,486
VID_20180103_191511_0009 1281.jpg,1920,1080,ball,902,463,936,493
VID_20180103_191511_0009 1282.jpg,1920,1080,ball,904,469,931,497
VID_20180103_191511_0009 1283.jpg,1920,1080,ball,900,469,934,503
VID_20180103_191511_0009 1284.jpg,1920,1080,ball,901,474,932,506
VID_20180103_191511_0009 1285.jpg,1920,1080,ball,902,479,933,508
VID_20180103_191511_0009 1286.jpg,1920,1080,ball,900,483,929,514
VID_20180103_191511_0009 1287.jpg,1920,1080,ball,899,487,934,516
VID_20180103_191511_0009 1288.jpg,1920,1080,ball,902,492,932,520
VID_20180103_191511_0009 1294.jpg,1920,1080,ball,902,523,922,544
VID_20180103_191511_0009 1295.jpg,1920,1080,ball,900,522,927,553
VID_20180103_191511_0009 1296.jpg,1920,1080,ball,896,525,927,551
VID_20180103_191511_0009 1298.jpg,1920,1080,ball,897,521,929,565
VID_20180103_191511_0009 1299.jpg,1920,1080,ball,889,521,933,570
VID_20180103_191511_0009 1301.jpg,1920,1080,ball,900,537,924,567
VID_20180103_191511_0009 1302.jpg,1920,1080,ball,898,538,938,573
VID_20180103_191511_0009 1303.jpg,1920,1080,ball,905,546,937,574
VID_20180103_191511_0009 1304.jpg,1920,1080,ball,903,546,935,571
VID_20180103_191511_0009 1305.jpg,1920,1080,ball,902,544,934,574
VID_20180103_191511_0009 1306.jpg,1920,1080,ball,899,538,935,572
VID_20180103_191511_0009 1307.jpg,1920,1080,ball,906,543,933,571
VID_20180103_191511_0009 1309.jpg,1920,1080,ball,901,542,937,571
VID_20180103_191511_0009 1310.jpg,1920,1080,ball,901,543,933,567
VID_20180103_191511_0009 1312.jpg,1920,1080,ball,902,545,934,574
VID_20180103_191511_0009 1313.jpg,1920,1080,ball,900,543,935,568
VID_20180103_191511_0009 1314.jpg,1920,1080,ball,902,545,936,573
VID_20180103_191511_0009 1315.jpg,1920,1080,ball,903,544,937,566
VID_20180103_191511_0009 1316.jpg,1920,1080,ball,904,545,937,576
VID_20180103_191511_0009 1317.jpg,1920,1080,ball,900,543,939,572
VID_20180103_191511_0009 1318.jpg,1920,1080,ball,902,545,938,570
VID_20180103_191511_0009 1321.jpg,1920,1080,ball,903,545,938,573
VID_20180103_191511_0009 1322.jpg,1920,1080,ball,905,540,936,569
VID_20180103_191511_0009 1323.jpg,1920,1080,ball,904,542,939,571
VID_20180103_191511_0009 1117.jpg,1920,1080,ball,765,845,791,875
VID_20180103_191511_0009 1118.jpg,1920,1080,ball,765,840,787,871
VID_20180103_191511_0009 1120.jpg,1920,1080,ball,762,845,785,874
VID_20180103_191511_0009 1121.jpg,1920,1080,ball,764,848,790,874
VID_20180103_191511_0009 1124.jpg,1920,1080,ball,766,846,792,876
VID_20180103_191511_0009 1125.jpg,1920,1080,ball,769,848,791,874
VID_20180103_191511_0009 1126.jpg,1920,1080,ball,764,847,791,874
VID_20180103_191511_0009 1127.jpg,1920,1080,ball,764,846,792,874
VID_20180103_191511_0009 1128.jpg,1920,1080,ball,759,851,793,877
VID_20180103_191511_0009 1129.jpg,1920,1080,ball,762,845,792,878
VID_20180103_191511_0009 1130.jpg,1920,1080,ball,761,845,790,882
VID_20180103_191511_0009 1132.jpg,1920,1080,ball,758,849,788,875
VID_20180103_191511_0009 1133.jpg,1920,1080,ball,753,847,794,882
VID_20180103_191511_0009 1134.jpg,1920,1080,ball,753,848,792,882
VID_20180103_191511_0009 1135.jpg,1920,1080,ball,753,847,788,877
VID_20180103_191511_0009 1137.jpg,1920,1080,ball,752,845,793,877
VID_20180103_191511_0009 1138.jpg,1920,1080,ball,758,845,785,881
VID_20180103_191511_0009 1139.jpg,1920,1080,ball,752,846,788,881
VID_20180103_191511_0009 1140.jpg,1920,1080,ball,750,845,786,878
VID_20180103_191511_0009 1141.jpg,1920,1080,ball,753,843,788,881
VID_20180103_191511_0009 1142.jpg,1920,1080,ball,747,846,786,876
VID_20180103_191511_0009 1143.jpg,1920,1080,ball,752,844,785,880
VID_20180103_191511_0009 1144.jpg,1920,1080,ball,755,845,789,879
VID_20180103_191511_0009 1145.jpg,1920,1080,ball,751,845,787,878
VID_20180103_191511_0009 1146.jpg,1920,1080,ball,751,844,789,875
VID_20180103_191511_0009 1147.jpg,1920,1080,ball,751,846,787,879
VID_20180103_191511_0009 1148.jpg,1920,1080,ball,753,847,789,877
VID_20180103_191511_0009 1149.jpg,1920,1080,ball,749,849,789,878
VID_20180103_191511_0009 1152.jpg,1920,1080,ball,748,845,783,876
VID_20180103_191511_0009 1153.jpg,1920,1080,ball,748,846,785,878
VID_20180103_191511_0009 1154.jpg,1920,1080,ball,745,844,787,882
VID_20180103_191511_0009 1157.jpg,1920,1080,ball,762,851,793,878
VID_20180103_191511_0009 1159.jpg,1920,1080,ball,773,852,807,878
VID_20180103_191511_0009 1160.jpg,1920,1080,ball,785,854,814,878
VID_20180103_191511_0009 1161.jpg,1920,1080,ball,798,849,829,879
VID_20180103_191511_0009 1162.jpg,1920,1080,ball,802,845,834,882
VID_20180103_191511_0009 1163.jpg,1920,1080,ball,809,849,845,880
VID_20180103_191511_0009 1164.jpg,1920,1080,ball,816,848,855,879
VID_20180103_191511_0009 1165.jpg,1920,1080,ball,832,847,865,879
VID_20180103_191511_0009 1167.jpg,1920,1080,ball,846,848,876,879
VID_20180103_191511_0009 1168.jpg,1920,1080,ball,842,851,880,877
VID_20180103_191511_0009 1169.jpg,1920,1080,ball,852,851,884,882
VID_20180103_191511_0009 1170.jpg,1920,1080,ball,853,851,886,878
VID_20180103_191511_0009 1172.jpg,1920,1080,ball,858,852,892,878
VID_20180103_191511_0009 1173.jpg,1920,1080,ball,860,849,888,877
VID_20180103_191511_0009 1174.jpg,1920,1080,ball,859,853,887,879
VID_20180103_191511_0009 1175.jpg,1920,1080,ball,854,848,878,878
VID_20180103_191511_0009 1176.jpg,1920,1080,ball,848,853,875,879
VID_20180103_191511_0009 1180.jpg,1920,1080,ball,833,848,863,880
VID_20180103_191511_0009 1182.jpg,1920,1080,ball,827,853,854,878
VID_20180103_191511_0009 1183.jpg,1920,1080,ball,823,849,858,879
VID_20180103_191511_0009 1184.jpg,1920,1080,ball,824,849,854,874
VID_20180103_191511_0009 1185.jpg,1920,1080,ball,827,852,861,878
VID_20180103_191511_0009 1186.jpg,1920,1080,ball,824,855,859,879
VID_20180103_191511_0009 1187.jpg,1920,1080,ball,824,853,862,878
VID_20180103_191511_0009 1188.jpg,1920,1080,ball,822,851,862,876
VID_20180103_191511_0009 1189.jpg,1920,1080,ball,827,851,867,885
VID_20180103_191511_0009 1190.jpg,1920,1080,ball,827,849,864,881
VID_20180103_191511_0009 1191.jpg,1920,1080,ball,824,854,864,878
VID_20180103_191511_0009 1193.jpg,1920,1080,ball,826,856,856,883
VID_20180103_191511_0009 1194.jpg,1920,1080,ball,828,851,857,879
VID_20180103_191511_0009 1195.jpg,1920,1080,ball,823,856,860,882
VID_20180103_191511_0009 1196.jpg,1920,1080,ball,828,853,862,883
VID_20180103_191511_0009 1197.jpg,1920,1080,ball,833,850,868,878
VID_20180103_191511_0009 1198.jpg,1920,1080,ball,838,850,870,878
VID_20180103_191511_0009 1199.jpg,1920,1080,ball,842,848,878,882
VID_20180103_191511_0009 1200.jpg,1920,1080,ball,849,846,885,881
VID_20180103_191511_0009 1201.jpg,1920,1080,ball,854,845,892,878
VID_20180103_191511_0009 1202.jpg,1920,1080,ball,856,848,892,877
VID_20180103_191511_0009 1203.jpg,1920,1080,ball,858,845,888,877
VID_20180103_191511_0009 1204.jpg,1920,1080,ball,875,847,905,876
VID_20180103_191511_0009 1205.jpg,1920,1080,ball,876,846,906,873
VID_20180103_191511_0009 1207.jpg,1920,1080,ball,885,847,920,874
VID_20180103_191511_0009 1209.jpg,1920,1080,ball,896,844,930,873
VID_20180103_191511_0009 1210.jpg,1920,1080,ball,900,835,932,867
VID_20180103_191511_0009 1212.jpg,1920,1080,ball,916,837,948,864
VID_20180103_191511_0009 1214.jpg,1920,1080,ball,924,833,957,862
VID_20180103_191511_0009 1215.jpg,1920,1080,ball,929,830,962,860
VID_20180103_191511_0009 1216.jpg,1920,1080,ball,932,829,965,854
VID_20180103_191511_0009 1218.jpg,1920,1080,ball,940,829,971,856
VID_20180103_191511_0009 0856.jpg,1920,1080,ball,754,955,792,990
VID_20180103_191511_0009 0857.jpg,1920,1080,ball,752,957,788,993
VID_20180103_191511_0009 0858.jpg,1920,1080,ball,756,957,791,992
VID_20180103_191511_0009 0859.jpg,1920,1080,ball,765,962,793,990
VID_20180103_191511_0009 0861.jpg,1920,1080,ball,766,963,803,993
VID_20180103_191511_0009 0862.jpg,1920,1080,ball,766,964,796,995
VID_20180103_191511_0009 0863.jpg,1920,1080,ball,765,964,799,989
VID_20180103_191511_0009 0864.jpg,1920,1080,ball,768,960,801,989
VID_20180103_191511_0009 0865.jpg,1920,1080,ball,762,964,796,992
VID_20180103_191511_0009 0866.jpg,1920,1080,ball,759,961,798,993
VID_20180103_191511_0009 0867.jpg,1920,1080,ball,763,962,794,991
VID_20180103_191511_0009 0868.jpg,1920,1080,ball,762,962,795,990
VID_20180103_191511_0009 0869.jpg,1920,1080,ball,760,959,801,990
VID_20180103_191511_0009 0870.jpg,1920,1080,ball,759,961,796,992
VID_20180103_191511_0009 0871.jpg,1920,1080,ball,759,958,791,989
VID_20180103_191511_0009 0872.jpg,1920,1080,ball,761,958,801,988
VID_20180103_191511_0009 0873.jpg,1920,1080,ball,758,961,793,991
VID_20180103_191511_0009 0874.jpg,1920,1080,ball,761,961,797,988
VID_20180103_191511_0009 0875.jpg,1920,1080,ball,764,961,801,988
VID_20180103_191511_0009 0877.jpg,1920,1080,ball,790,956,819,988
VID_20180103_191511_0009 0879.jpg,1920,1080,ball,827,972,850,1043
VID_20180103_191511_0009 0880.jpg,1920,1080,ball,817,1035,857,1069
VID_20180103_191511_0009 1037.jpg,1920,1080,ball,1026,845,1100,904
VID_20180103_191511_0009 1038.jpg,1920,1080,ball,967,784,1040,850
VID_20180103_191511_0009 1041.jpg,1920,1080,ball,873,723,907,753
VID_20180103_191511_0009 1042.jpg,1920,1080,ball,850,714,886,749
VID_20180103_191511_0009 1043.jpg,1920,1080,ball,838,713,877,746
VID_20180103_191511_0009 1044.jpg,1920,1080,ball,830,713,870,746
VID_20180103_191511_0009 1048.jpg,1920,1080,ball,828,719,862,751
VID_20180103_191511_0009 1049.jpg,1920,1080,ball,834,724,859,756
VID_20180103_191511_0009 1050.jpg,1920,1080,ball,824,724,862,762
VID_20180103_191511_0009 1051.jpg,1920,1080,ball,826,732,855,763
VID_20180103_191511_0009 1052.jpg,1920,1080,ball,821,735,851,769
VID_20180103_191511_0009 1053.jpg,1920,1080,ball,817,740,849,777
VID_20180103_191511_0009 1054.jpg,1920,1080,ball,817,741,850,773
VID_20180103_191511_0009 1055.jpg,1920,1080,ball,812,745,848,779
VID_20180103_191511_0009 1056.jpg,1920,1080,ball,807,752,844,789
VID_20180103_191511_0009 1057.jpg,1920,1080,ball,807,762,839,795
VID_20180103_191511_0009 1058.jpg,1920,1080,ball,802,766,832,801
VID_20180103_191511_0009 1059.jpg,1920,1080,ball,799,774,830,804
VID_20180103_191511_0009 1063.jpg,1920,1080,ball,786,795,818,822
VID_20180103_191511_0009 1066.jpg,1920,1080,ball,784,814,805,832
VID_20180103_191511_0009 1067.jpg,1920,1080,ball,784,823,800,843
VID_20180103_191511_0009 1069.jpg,1920,1080,ball,777,841,799,865
VID_20180103_191511_0009 1070.jpg,1920,1080,ball,775,848,797,870
VID_20180103_191511_0009 1071.jpg,1920,1080,ball,770,844,792,870
VID_20180103_191511_0009 1073.jpg,1920,1080,ball,761,845,786,875
VID_20180103_191511_0009 1074.jpg,1920,1080,ball,761,843,784,874
VID_20180103_191511_0009 1075.jpg,1920,1080,ball,762,847,784,876
VID_20180103_191511_0009 1077.jpg,1920,1080,ball,762,846,787,878
VID_20180103_191511_0009 1079.jpg,1920,1080,ball,764,845,788,872
VID_20180103_191511_0009 1080.jpg,1920,1080,ball,767,843,787,880
VID_20180103_191511_0009 1081.jpg,1920,1080,ball,766,845,787,876
VID_20180103_191511_0009 1083.jpg,1920,1080,ball,764,842,791,880
VID_20180103_191511_0009 1084.jpg,1920,1080,ball,765,846,788,877
VID_20180103_191511_0009 1085.jpg,1920,1080,ball,766,845,787,872
VID_20180103_191511_0009 1086.jpg,1920,1080,ball,764,846,788,875
VID_20180103_191511_0009 1087.jpg,1920,1080,ball,765,848,790,874
VID_20180103_191511_0009 1088.jpg,1920,1080,ball,766,844,787,876
VID_20180103_191511_0009 1089.jpg,1920,1080,ball,764,843,785,874
VID_20180103_191511_0009 1090.jpg,1920,1080,ball,765,842,787,871
VID_20180103_191511_0009 1091.jpg,1920,1080,ball,768,844,789,874
VID_20180103_191511_0009 1092.jpg,1920,1080,ball,762,844,787,874
VID_20180103_191511_0009 1093.jpg,1920,1080,ball,764,844,784,871
VID_20180103_191511_0009 1094.jpg,1920,1080,ball,769,842,790,872
VID_20180103_191511_0009 1095.jpg,1920,1080,ball,761,844,789,874
VID_20180103_191511_0009 1096.jpg,1920,1080,ball,762,841,790,873
VID_20180103_191511_0009 1097.jpg,1920,1080,ball,766,843,792,874
VID_20180103_191511_0009 1098.jpg,1920,1080,ball,762,844,790,876
VID_20180103_191511_0009 1099.jpg,1920,1080,ball,761,845,789,874
VID_20180103_191511_0009 1102.jpg,1920,1080,ball,761,846,789,874
VID_20180103_191511_0009 1104.jpg,1920,1080,ball,760,848,787,873
VID_20180103_191511_0009 1106.jpg,1920,1080,ball,757,844,786,874
VID_20180103_191511_0009 1107.jpg,1920,1080,ball,758,849,788,870
VID_20180103_191511_0009 1110.jpg,1920,1080,ball,761,845,789,873
VID_20180103_191511_0009 1111.jpg,1920,1080,ball,768,845,787,874
VID_20180103_191511_0009 1113.jpg,1920,1080,ball,762,845,789,871
VID_20180103_191511_0009 1115.jpg,1920,1080,ball,764,845,787,871
VID_20180103_191511_0009 1116.jpg,1920,1080,ball,763,843,784,873
VID_20180103_191511_0009 0754.jpg,1920,1080,ball,721,987,763,1018
VID_20180103_191511_0009 0756.jpg,1920,1080,ball,725,978,764,1017
VID_20180103_191511_0009 0758.jpg,1920,1080,ball,729,974,775,1011
VID_20180103_191511_0009 0759.jpg,1920,1080,ball,733,974,767,1008
VID_20180103_191511_0009 0760.jpg,1920,1080,ball,732,972,768,1008
VID_20180103_191511_0009 0761.jpg,1920,1080,ball,740,972,772,1008
VID_20180103_191511_0009 0762.jpg,1920,1080,ball,744,968,771,999
VID_20180103_191511_0009 0764.jpg,1920,1080,ball,749,970,780,1001
VID_20180103_191511_0009 0765.jpg,1920,1080,ball,750,971,776,998
VID_20180103_191511_0009 0766.jpg,1920,1080,ball,753,961,784,991
VID_20180103_191511_0009 0767.jpg,1920,1080,ball,754,966,787,994
VID_20180103_191511_0009 0768.jpg,1920,1080,ball,761,961,787,996
VID_20180103_191511_0009 0769.jpg,1920,1080,ball,767,960,791,992
VID_20180103_191511_0009 0770.jpg,1920,1080,ball,769,961,793,995
VID_20180103_191511_0009 0771.jpg,1920,1080,ball,762,959,794,992
VID_20180103_191511_0009 0772.jpg,1920,1080,ball,762,960,795,991
VID_20180103_191511_0009 0773.jpg,1920,1080,ball,762,960,800,988
VID_20180103_191511_0009 0775.jpg,1920,1080,ball,764,962,797,992
VID_20180103_191511_0009 0776.jpg,1920,1080,ball,762,961,796,989
VID_20180103_191511_0009 0777.jpg,1920,1080,ball,760,959,795,992
VID_20180103_191511_0009 0779.jpg,1920,1080,ball,750,957,789,990
VID_20180103_191511_0009 0780.jpg,1920,1080,ball,751,959,790,996
VID_20180103_191511_0009 0781.jpg,1920,1080,ball,751,960,786,992
VID_20180103_191511_0009 0782.jpg,1920,1080,ball,754,961,787,997
VID_20180103_191511_0009 0783.jpg,1920,1080,ball,752,957,787,992
VID_20180103_191511_0009 0784.jpg,1920,1080,ball,753,961,787,991
VID_20180103_191511_0009 0785.jpg,1920,1080,ball,752,960,791,995
VID_20180103_191511_0009 0786.jpg,1920,1080,ball,755,958,800,992
VID_20180103_191511_0009 0790.jpg,1920,1080,ball,757,962,795,989
VID_20180103_191511_0009 0791.jpg,1920,1080,ball,755,957,794,995
VID_20180103_191511_0009 0792.jpg,1920,1080,ball,756,959,794,993
VID_20180103_191511_0009 0793.jpg,1920,1080,ball,757,962,790,990
VID_20180103_191511_0009 0794.jpg,1920,1080,ball,761,959,791,991
VID_20180103_191511_0009 0795.jpg,1920,1080,ball,763,955,792,994
VID_20180103_191511_0009 0796.jpg,1920,1080,ball,758,959,795,991
VID_20180103_191511_0009 0797.jpg,1920,1080,ball,762,959,792,990
VID_20180103_191511_0009 0798.jpg,1920,1080,ball,759,960,794,994
VID_20180103_191511_0009 0800.jpg,1920,1080,ball,764,961,788,992
VID_20180103_191511_0009 0801.jpg,1920,1080,ball,761,961,790,992
VID_20180103_191511_0009 0802.jpg,1920,1080,ball,758,957,792,991
VID_20180103_191511_0009 0804.jpg,1920,1080,ball,756,959,795,990
VID_20180103_191511_0009 0805.jpg,1920,1080,ball,759,962,793,990
VID_20180103_191511_0009 0806.jpg,1920,1080,ball,757,955,792,992
VID_20180103_191511_0009 0807.jpg,1920,1080,ball,758,956,795,991
VID_20180103_191511_0009 0808.jpg,1920,1080,ball,754,959,795,992
VID_20180103_191511_0009 0809.jpg,1920,1080,ball,762,954,795,988
VID_20180103_191511_0009 0810.jpg,1920,1080,ball,758,961,792,991
VID_20180103_191511_0009 0811.jpg,1920,1080,ball,757,956,794,991
VID_20180103_191511_0009 0812.jpg,1920,1080,ball,761,956,792,989
VID_20180103_191511_0009 0813.jpg,1920,1080,ball,760,959,790,991
VID_20180103_191511_0009 0814.jpg,1920,1080,ball,760,955,791,992
VID_20180103_191511_0009 0815.jpg,1920,1080,ball,754,959,791,988
VID_20180103_191511_0009 0816.jpg,1920,1080,ball,756,957,791,992
VID_20180103_191511_0009 0817.jpg,1920,1080,ball,755,956,792,988
VID_20180103_191511_0009 0818.jpg,1920,1080,ball,757,958,790,994
VID_20180103_191511_0009 0820.jpg,1920,1080,ball,752,960,791,990
VID_20180103_191511_0009 0821.jpg,1920,1080,ball,759,955,795,993
VID_20180103_191511_0009 0822.jpg,1920,1080,ball,760,957,798,995
VID_20180103_191511_0009 0824.jpg,1920,1080,ball,768,962,808,992
VID_20180103_191511_0009 0825.jpg,1920,1080,ball,771,959,807,994
VID_20180103_191511_0009 0826.jpg,1920,1080,ball,771,961,805,989
VID_20180103_191511_0009 0827.jpg,1920,1080,ball,766,964,798,993
VID_20180103_191511_0009 0828.jpg,1920,1080,ball,766,957,795,989
VID_20180103_191511_0009 0829.jpg,1920,1080,ball,757,957,790,991
VID_20180103_191511_0009 0830.jpg,1920,1080,ball,745,957,788,992
VID_20180103_191511_0009 0831.jpg,1920,1080,ball,740,957,793,993
VID_20180103_191511_0009 0832.jpg,1920,1080,ball,747,957,788,993
VID_20180103_191511_0009 0834.jpg,1920,1080,ball,765,961,797,991
VID_20180103_191511_0009 0835.jpg,1920,1080,ball,765,956,799,994
VID_20180103_191511_0009 0836.jpg,1920,1080,ball,765,956,805,989
VID_20180103_191511_0009 0837.jpg,1920,1080,ball,771,961,807,993
VID_20180103_191511_0009 0839.jpg,1920,1080,ball,767,963,796,992
VID_20180103_191511_0009 0840.jpg,1920,1080,ball,762,961,801,992
VID_20180103_191511_0009 0842.jpg,1920,1080,ball,758,956,792,991
VID_20180103_191511_0009 0843.jpg,1920,1080,ball,754,956,787,993
VID_20180103_191511_0009 0844.jpg,1920,1080,ball,753,957,790,995
VID_20180103_191511_0009 0845.jpg,1920,1080,ball,754,957,787,988
VID_20180103_191511_0009 0846.jpg,1920,1080,ball,756,955,793,993
VID_20180103_191511_0009 0847.jpg,1920,1080,ball,764,955,798,993
VID_20180103_191511_0009 0848.jpg,1920,1080,ball,768,961,803,993
VID_20180103_191511_0009 0849.jpg,1920,1080,ball,766,961,806,993
VID_20180103_191511_0009 0850.jpg,1920,1080,ball,763,960,806,989
VID_20180103_191511_0009 0852.jpg,1920,1080,ball,762,961,797,993
VID_20180103_191511_0009 0854.jpg,1920,1080,ball,756,959,794,993
VID_20180103_191511_0009 0855.jpg,1920,1080,ball,757,951,791,994
VID_20180103_191511_0009 0638.jpg,1920,1080,ball,754,956,794,991
VID_20180103_191511_0009 0640.jpg,1920,1080,ball,765,961,800,992
VID_20180103_191511_0009 0641.jpg,1920,1080,ball,765,964,803,990
VID_20180103_191511_0009 0642.jpg,1920,1080,ball,771,963,804,990
VID_20180103_191511_0009 0643.jpg,1920,1080,ball,772,961,803,994
VID_20180103_191511_0009 0644.jpg,1920,1080,ball,768,966,804,995
VID_20180103_191511_0009 0645.jpg,1920,1080,ball,768,966,804,993
VID_20180103_191511_0009 0646.jpg,1920,1080,ball,767,958,797,990
VID_20180103_191511_0009 0647.jpg,1920,1080,ball,760,957,793,991
VID_20180103_191511_0009 0649.jpg,1920,1080,ball,753,958,790,991
VID_20180103_191511_0009 0651.jpg,1920,1080,ball,763,957,791,990
VID_20180103_191511_0009 0653.jpg,1920,1080,ball,768,959,800,993
VID_20180103_191511_0009 0654.jpg,1920,1080,ball,766,961,804,991
VID_20180103_191511_0009 0655.jpg,1920,1080,ball,769,967,799,990
VID_20180103_191511_0009 0656.jpg,1920,1080,ball,766,963,801,993
VID_20180103_191511_0009 0657.jpg,1920,1080,ball,766,963,802,989
VID_20180103_191511_0009 0658.jpg,1920,1080,ball,768,959,801,989
VID_20180103_191511_0009 0662.jpg,1920,1080,ball,767,957,796,992
VID_20180103_191511_0009 0663.jpg,1920,1080,ball,771,960,796,991
VID_20180103_191511_0009 0664.jpg,1920,1080,ball,766,962,795,992
VID_20180103_191511_0009 0665.jpg,1920,1080,ball,768,963,800,988
VID_20180103_191511_0009 0666.jpg,1920,1080,ball,766,965,797,990
VID_20180103_191511_0009 0668.jpg,1920,1080,ball,742,957,780,988
VID_20180103_191511_0009 0669.jpg,1920,1080,ball,736,953,771,987
VID_20180103_191511_0009 0671.jpg,1920,1080,ball,712,994,745,1064
VID_20180103_191511_0009 0680.jpg,1920,1080,ball,599,1004,674,1059
VID_20180103_191511_0009 0681.jpg,1920,1080,ball,647,990,694,1036
VID_20180103_191511_0009 0682.jpg,1920,1080,ball,666,972,720,1016
VID_20180103_191511_0009 0683.jpg,1920,1080,ball,697,957,739,1003
VID_20180103_191511_0009 0685.jpg,1920,1080,ball,751,924,795,956
VID_20180103_191511_0009 0687.jpg,1920,1080,ball,809,885,852,925
VID_20180103_191511_0009 0688.jpg,1920,1080,ball,834,867,885,916
VID_20180103_191511_0009 0689.jpg,1920,1080,ball,858,844,900,873
VID_20180103_191511_0009 0693.jpg,1920,1080,ball,969,785,1012,826
VID_20180103_191511_0009 0694.jpg,1920,1080,ball,992,777,1024,814
VID_20180103_191511_0009 0695.jpg,1920,1080,ball,989,761,1015,790
VID_20180103_191511_0009 0697.jpg,1920,1080,ball,954,753,985,779
VID_20180103_191511_0009 0698.jpg,1920,1080,ball,940,764,974,794
VID_20180103_191511_0009 0699.jpg,1920,1080,ball,933,753,964,795
VID_20180103_191511_0009 0700.jpg,1920,1080,ball,920,748,956,779
VID_20180103_191511_0009 0701.jpg,1920,1080,ball,916,744,942,772
VID_20180103_191511_0009 0703.jpg,1920,1080,ball,887,734,924,758
VID_20180103_191511_0009 0703.jpg,1920,1080,ball,887,734,924,758
VID_20180103_191511_0009 0710.jpg,1920,1080,ball,811,749,854,788
VID_20180103_191511_0009 0711.jpg,1920,1080,ball,801,767,838,805
VID_20180103_191511_0009 0712.jpg,1920,1080,ball,791,787,827,821
VID_20180103_191511_0009 0713.jpg,1920,1080,ball,778,807,809,835
VID_20180103_191511_0009 0714.jpg,1920,1080,ball,756,823,797,860
VID_20180103_191511_0009 0715.jpg,1920,1080,ball,746,844,784,882
VID_20180103_191511_0009 0716.jpg,1920,1080,ball,734,859,777,906
VID_20180103_191511_0009 0717.jpg,1920,1080,ball,721,880,762,919
VID_20180103_191511_0009 0718.jpg,1920,1080,ball,711,896,748,941
VID_20180103_191511_0009 0719.jpg,1920,1080,ball,698,919,735,950
VID_20180103_191511_0009 0720.jpg,1920,1080,ball,685,941,726,981
VID_20180103_191511_0009 0722.jpg,1920,1080,ball,650,974,703,1015
VID_20180103_191511_0009 0724.jpg,1920,1080,ball,636,1008,677,1047
VID_20180103_191511_0009 0725.jpg,1920,1080,ball,638,1006,677,1045
VID_20180103_191511_0009 0726.jpg,1920,1080,ball,645,1004,683,1043
VID_20180103_191511_0009 0727.jpg,1920,1080,ball,647,1006,685,1043
VID_20180103_191511_0009 0730.jpg,1920,1080,ball,657,1002,690,1039
VID_20180103_191511_0009 0731.jpg,1920,1080,ball,663,1005,694,1035
VID_20180103_191511_0009 0735.jpg,1920,1080,ball,669,999,706,1031
VID_20180103_191511_0009 0736.jpg,1920,1080,ball,676,1000,709,1030
VID_20180103_191511_0009 0737.jpg,1920,1080,ball,680,992,712,1030
VID_20180103_191511_0009 0738.jpg,1920,1080,ball,681,992,712,1031
VID_20180103_191511_0009 0739.jpg,1920,1080,ball,684,991,718,1031
VID_20180103_191511_0009 0740.jpg,1920,1080,ball,686,992,720,1029
VID_20180103_191511_0009 0742.jpg,1920,1080,ball,691,990,724,1027
VID_20180103_191511_0009 0743.jpg,1920,1080,ball,693,989,729,1026
VID_20180103_191511_0009 0744.jpg,1920,1080,ball,696,988,729,1022
VID_20180103_191511_0009 0745.jpg,1920,1080,ball,700,989,729,1023
VID_20180103_191511_0009 0747.jpg,1920,1080,ball,704,982,736,1018
VID_20180103_191511_0009 0748.jpg,1920,1080,ball,707,989,738,1017
VID_20180103_191511_0009 0749.jpg,1920,1080,ball,712,986,741,1018
